__device_id	__os_name	__os_version	__browser_name	__browser_version	__device_name	__category	__anonymous_1	__anonymous_2	__anonymous_3	__anonymous_4	__anonymous_5	__anonymous_6	__anonymous_7	__anonymous_8	__anonymous_9	__anonymous_10	__anonymous_11	__anonymous_12	__anonymous_13	__anonymous_14	__anonymous_15	__anonymous_16	__anonymous_17	__anonymous_18	__anonymous_19	__anonymous_20	__anonymous_21	__anonymous_22	__anonymous_23	__anonymous_24	__anonymous_25	__anonymous_26	__anonymous_27	__anonymous_28	__anonymous_29	__anonymous_30	__anonymous_31	__anonymous_32	__anonymous_33	__anonymous_34	__anonymous_35	__anonymous_36	__anonymous_37	__anonymous_38	__anonymous_39	__anonymous_40	__anonymous_41	__anonymous_42	__anonymous_43	__anonymous_44	__anonymous_45	__anonymous_46	__anonymous_47	__anonymous_48	__anonymous_49	__anonymous_50	__anonymous_51	__anonymous_52	__anonymous_53	__anonymous_54	__anonymous_55	__anonymous_56	__anonymous_57	__anonymous_58	__anonymous_59	__anonymous_60	__anonymous_61	__anonymous_62	__anonymous_63	__anonymous_64	__anonymous_65	__anonymous_66	__anonymous_67	__anonymous_68	__anonymous_69	__anonymous_70	__ip	__isp	__country	__region	__time_zone	__connection_type	__timestamp	__url	__user_id
dev_100471	Windows 7	?	IE	11	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_103338	isp_100035	country_102	region_1018	time_zone_102	conn_type_10	1439539003392	url_1018192	user_100349

dev_100941	Windows 8.1	?	Chrome	43.0.2357	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_100099	isp_100034	country_108	?	time_zone_109	conn_type_10	1434127826944	url_1000016	user_100711

dev_101842	Windows 7	?	Firefox	39	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_101550	isp_100129	country_102	region_1076	time_zone_102	conn_type_10	1438245060608	url_1004459	user_101406

dev_102094	Windows	?	Firefox	39	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_103971	isp_100011	country_102	region_1018	time_zone_102	conn_type_10	1440459128832	url_1004459	user_101598

dev_102667	Windows 7	?	Firefox	39	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_101495	isp_100011	country_102	region_1084	time_zone_102	conn_type_10	1438179524608	url_1004459	user_102084

dev_101709	Windows 7	?	Firefox	39	Other	DESKTOP	?	?	4	1	2	1	?	4	?	?	?	?	?	?	0	3	?	?	4	1	5	?	?	?	?	?	1	2	1	1	2	4	0	?	?	1	1	4	?	0	4	?	?	0	1	?	?	?	1	0	2	?	?	?	?	4	?	4	?	?	0	1	?	?	?	?	?	?	?	?	ip_101389	isp_100198	country_102	?	time_zone_102	conn_type_10	1438102061056	url_1004680	user_101286

dev_100729	Windows 7	?	IE	11	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_104208	isp_100011	country_102	region_1076	time_zone_102	conn_type_10	1440074432512	url_1023020	user_100576

dev_101819	Windows 7	?	Firefox	37	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_100008	isp_100006	country_100	region_1002	time_zone_100	conn_type_10	1431768006656	url_1000031	user_101383

dev_101406	Windows 7	?	IE	11	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_102095	isp_100011	country_102	region_1005	time_zone_102	conn_type_10	1438685200384	url_1010001	user_101033

dev_101768	Windows 7	?	Firefox	16	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_100306	isp_100077	country_120	region_1036	time_zone_124	conn_type_13	1432910299136	url_1000005	user_101347

dev_100679	Windows 8.1	?	Firefox	39	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_103657	isp_100133	country_102	?	time_zone_102	conn_type_10	1439758286848	url_1019956	user_100530

dev_102192	Windows 7	?	Chrome	40.0.2214	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_102060	isp_100256	country_102	region_1076	time_zone_102	conn_type_11	1438665146368	url_1004459	user_101663

dev_102410	Windows 7	?	IE	11	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_104761	isp_100129	country_102	region_1076	time_zone_102	conn_type_10	1440485605376	url_1026046	user_101846

dev_100855	Windows 7	?	IE	11	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_103219	isp_100011	country_102	region_1082	time_zone_102	conn_type_10	1439462195200	url_1017601	user_100667

dev_100870	Windows 7	?	Firefox	39	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_100493	isp_100033	country_100	region_1009	time_zone_100	conn_type_10	1433869221888	url_1000000	user_100682

dev_103831	Windows 7	?	Firefox	15	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_100610	isp_100051	country_100	?	time_zone_100	conn_type_10	1434468220928	url_1000005	user_103050

dev_101077	Windows 7	?	IE	11	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_104561	isp_100381	country_102	region_1084	time_zone_102	conn_type_10	1440340770816	url_1025005	user_100789

dev_102035	Windows XP	?	Firefox	38	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_100118	isp_100040	country_100	region_1007	time_zone_100	conn_type_10	1432843714560	url_1000049	user_101565

dev_100292	Android	5.0.2	Chrome	38.0.2125	Samsung SM-T805	TABLET	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_104187	isp_100011	country_102	?	time_zone_102	conn_type_10	1440068403200	url_1022877	user_100214

dev_102718	Windows XP	?	Firefox	39	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_101316	isp_100005	country_100	?	time_zone_100	conn_type_10	1437899423744	url_1000000	user_102098

dev_103585	Windows XP	?	Firefox	38	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_100268	isp_100072	country_100	region_1016	time_zone_100	conn_type_10	1432799674368	url_1000876	user_102821

dev_103288	Windows 7	?	Chrome	44.0.2403	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_104330	isp_100010	country_100	region_1001	time_zone_100	conn_type_12	1440162643968	url_1000000	user_102569

dev_101281	Windows Vista	?	IE	9	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_103322	isp_100129	country_102	?	time_zone_102	conn_type_12	1439532056576	url_1018108	user_100960

dev_102506	Windows 7	?	Firefox	16	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_100308	isp_100073	country_100	?	time_zone_100	conn_type_11	1432912003072	url_1000005	user_101929

dev_100422	Windows 7	?	Chrome	44.0.2403	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_100084	isp_100006	country_100	region_1002	time_zone_100	conn_type_10	1432057937920	url_1000000	user_100304

dev_103485	Windows 7	?	Firefox	39	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_104835	isp_100011	country_102	region_1005	time_zone_102	conn_type_10	1440509984768	url_1026457	user_102738

dev_102407	Android	4.4.2	Chrome	44.0.2403	B1-730HD	TABLET	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_101787	isp_100011	country_102	region_1025	time_zone_102	conn_type_10	1438424367104	url_1007186	user_101841

dev_100560	Windows 8.1	?	IE	11	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_101860	isp_100129	country_102	region_1082	time_zone_102	conn_type_10	1438523064320	url_1008317	user_100430

dev_100245	Windows 7	?	Chrome	43.0.2357	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_100726	isp_100132	country_100	?	time_zone_100	conn_type_10	1435066171392	url_1000000	user_100172

dev_103452	Windows 7	?	Firefox	16	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_102954	isp_100073	country_100	?	time_zone_100	conn_type_11	1440156090368	url_1000005	user_102708

dev_102876	Mac OS X	10.10.4	Chrome	44.0.2403	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_102655	isp_100208	country_102	?	time_zone_102	conn_type_10	1439110791168	url_1013791	user_102208

dev_103393	Windows 7	?	Chrome	44.0.2403	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_101789	isp_100011	country_102	?	time_zone_102	conn_type_10	1438428168192	url_1007202	user_102665

dev_103160	Windows 7	?	IE	11	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_102234	isp_100011	country_102	?	time_zone_102	conn_type_10	1438767513600	url_1010897	user_102482

dev_101365	Windows 7	?	Firefox	16	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_100727	isp_100005	country_100	region_1010	time_zone_100	conn_type_10	1435067219968	url_1000005	user_100997

dev_102001	Windows 7	?	Firefox	40	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_101408	isp_100011	country_102	region_1086	time_zone_102	conn_type_10	1438111236096	url_1004754	user_101537

dev_101875	Windows 7	?	Firefox	16	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_100703	isp_100073	country_100	?	time_zone_100	conn_type_11	1434981892096	url_1000005	user_101424

dev_103180	Windows 7	?	Firefox	16	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_105199	isp_100005	country_100	region_1008	time_zone_100	conn_type_10	1440746176512	url_1000005	user_102499

dev_101859	Windows 7	?	Firefox	16	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_104128	isp_100000	country_100	region_1027	time_zone_100	conn_type_10	1440024625152	url_1000005	user_101408

dev_100130	Windows 8.1	?	IE	11	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_105373	isp_100011	country_102	region_1005	time_zone_102	conn_type_10	1440881704960	url_1029286	user_100093

dev_103725	Windows Vista	?	Firefox	40	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_103233	isp_100007	country_100	region_1004	time_zone_100	conn_type_10	1439470452736	url_1000000	user_102955

dev_102961	Windows 7	?	Chrome	44.0.2403	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_103513	isp_100068	country_118	?	time_zone_120	conn_type_10	1439650414592	url_1000016	user_102291

dev_101120	Ubuntu	?	Firefox	39	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_104762	isp_100067	country_102	region_1080	time_zone_102	conn_type_10	1440485605376	url_1026048	user_100823

dev_102660	Windows 7	?	Firefox	16	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_100999	isp_100069	?	?	?	conn_type_10	1436352118784	url_1000005	user_102077

dev_102612	Windows 7	?	Firefox	36	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_103348	isp_100321	country_102	region_1084	time_zone_102	conn_type_10	1439540707328	url_1018217	user_102032

dev_100874	Windows XP	?	Firefox	38	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_100046	isp_100018	country_100	region_1009	time_zone_100	conn_type_10	1435422294016	url_1000000	user_100682

dev_103552	iOS	8.4	Chrome Mobile iOS	44.0.2403	iPad	TABLET	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_101915	isp_100011	country_102	region_1005	time_zone_102	conn_type_10	1438547705856	url_1008758	user_102794

dev_101054	Windows 7	?	IE	10	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_102749	isp_100288	country_145	region_1097	time_zone_152	conn_type_13	1439190351872	url_1014487	user_100767

dev_103858	Windows 8.1	?	Firefox	40	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_105421	isp_100196	country_102	region_1084	time_zone_102	conn_type_10	1440936493056	url_1029549	user_103076

dev_101956	Windows 7	?	Firefox	15	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_100308	isp_100073	country_100	?	time_zone_100	conn_type_11	1438283464704	url_1000005	user_101494

dev_103574	Android	5	Chrome Mobile	44.0.2403	Samsung SM-G900F	SMARTPHONE	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_105026	isp_100177	country_102	region_1076	time_zone_102	conn_type_10	1440621789184	url_1027418	user_102816

dev_102730	Windows XP	?	Firefox	35	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_100507	isp_100005	country_100	?	time_zone_100	conn_type_10	1433936068608	url_1000000	user_102098

dev_101212	Windows 8.1	?	IE	11	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_103255	isp_100011	country_102	?	time_zone_102	conn_type_10	1439478054912	url_1017778	user_100897

dev_102890	Mac OS X	10.9	Firefox	39	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_102358	isp_100011	country_102	?	time_zone_102	conn_type_10	1438858739712	url_1011816	user_102223

dev_100540	Windows XP	?	Firefox	39	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_105153	isp_100129	country_102	region_1018	time_zone_102	conn_type_10	1440698859520	url_1028111	user_100411

dev_101542	Windows 7	?	Firefox	39	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_102229	isp_100266	country_102	region_1076	time_zone_102	conn_type_11	1438764761088	url_1004459	user_101163

dev_101438	Windows 7	?	Firefox	40	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_100035	isp_100000	country_100	?	time_zone_100	conn_type_10	1431864082432	url_1000000	user_101066

dev_103816	Windows 8.1	?	IE	11	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_101730	isp_100129	country_102	region_1018	time_zone_102	conn_type_10	1438359879680	url_1006739	user_103035

dev_101893	Windows 8.1	?	Firefox	40	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_101832	isp_100129	country_102	region_1056	time_zone_102	conn_type_12	1438461853696	url_1007823	user_101438

dev_103728	Windows XP	?	Firefox	38	Other	DESKTOP	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	ip_100783	isp_100005	country_100	region_1006	time_zone_100	conn_type_10	1435299741696	url_1000000	user_102957

